text,label
#SharekhanResearch initiates viewpoint on Asian Paints (APL) with upside of 23-25%; APL is market leader in paints with 55% mkt share; It's a quality play amid near term uncertainties led by Covid-19; Margins will be well supported by sharp fall in crude oil prices #SharekhanFNA,positive
Now this is a place u want to shop Not places like costco who raised its prices as soon as crisis hit Caring for the population amp employees is worth rewarding not the companies who abuse their shoppers Loblaws hikes employee pay amid COVID 19 crisis,extremely negative
"The UK's biggest supermarket has become the latest grocer to limit the number of products customers can buy in stores, as it tries to cope with the huge demand from the Covid-19 outbreak. Story: https://t.co/Ap6jjeFfRE https://t.co/P7RFHCQWd9",positive
"And try and reach out to any frontliners your might know - whether doctors and nurses, but also teachers still teaching vulnerable kids, and even supermarket staff dealing with a sea of eejits stripping shelves. They need to know we're thinking of them. #COVID2019",negative
"It????s Day 4 in the big brother #workfromhome house &amp; I????ve realised that any expectation of a light week, was VERY wrong. Back to back calls, meant a trip to the grocery store was a break. In other news #California expects 50% of population to be infected. #COVID2019 https://t.co/RaHf4Q2dYp",extremely negative
"It????s one thing to say ????Everyone is now shopping online????, it????s another to prove it through data. Here????s a blog post that outlines shopper behavior trends since COVID-19 forced us to shop differently. https://t.co/oCGIekvfBu",negative
Is your store ready for #socialdistancing? Here are some essentials to get you prepared. #madincanada #promotionalproducts #signage #retail https://t.co/YbRFN4lVXI,positive
"Steep declines for #LME base metals prices amid #coronavirus pandemic; #copper down 22% since Jan

https://t.co/Jui4eEWuPo https://t.co/EKJOW8z6Up",neutral
"#Coronavirus #ChinaLiedAndPeopleDied #Communism Unfair trade practices drive up rents for younger people. They will drive up home prices for first-time home-buyers. So it's not just that we're losing jobs and factories. We're giving away our homes, our businesses, our comps &amp;tec https://t.co/uEH8cQBzwb",negative
"Social distancing!!!! Apparently not when you go to the store where you have 500+ people elbow to elbow. And there????s the retail workers getting screamed at for being out of water and TP. Way to go humanity, you suck!
#CoronaCrisis #Retail",extremely negative
"Lady and the Tramp"" remake. ?
.
. 
Facebook: https://t.co/Q7EVBiznbr
Instagram: @toiletpaperapocalypsee
Twitter: ApocalypsePaper
.
.
.
.
#toiletpaper #toiletpapercrisis #toiletpaperchallenge #toiletpapercrisis #toiletpapermemes #stockingup #coronavirus #covid #covid19 https://t.co/QHU4AxA8Vz",neutral
It is a shame that @eBay_UK allows its sellers to exploit the #coronavirus #pandemic by selling essential #handsanitisers at inflated prices.,negative
@KateFlood When you????re doing the COVID-19 supermarket run at 5 but joining the Crips at 9.,neutral
Don t let this happen to you seniors be ready for affordable prices after COVID 19 with Fanny s Photography,positive
Supermarket in Disturbing times with,negative
"@waitrose #retail report frm dtr #HighWycombe store doing her once a wk shop  ????v crowded this a.m. with none of the #hygiene that was there last week, no trolley wipe downs, etc she says  ????I????m going to @asda next week???? #coronavirus #WednesdayWisdom #W",negative
"V
Caprice Bourret protects herself with a face mask as she stocks up on food at the supermarket after revealing her best friend has contracted COVID-19
======

https://t.co/icSDdfMxjP https://t.co/krW9gBLsoD",extremely positive
"What I have learnt in  #Covid_19 days:

7) The prices of vegetables and fruits and honing the negotiating skills.
8) Household chores can lead to weight loss. #QuarantineLife #QuarantineActivities #COVID2019india #COVID19outbreak",negative
"19 - 25 year old self - waited in line in questionable outfits to get into a bar 

30 year old self - waits in line ups to get into the grocery store, in tracks. 

...guest list or money for security, to bypass the lines - does this still work 

#COVID2019 #timeshavechanged",positive
Man I am confused Yesterday at the briefing Trump was saying lower gas prices was a  tax cut for Americans in a way   So why is he thrilled to be manipulating the price of oil,extremely negative
This nurse just left a Tennessee grocery store It s chaos amp she s tired Be kind to each other please is a type of,negative
"DOUBLE TAP ??IF YOU REMEMBER BEING EMPLOYED?

Follow ? @walletgyde for more tips on lifestyle and personal finance during the Covid-19 outbreak.?

#coronavirus #pandemic #socialdistancing #shutdown #toiletpaper #quarantine #dating #mindset #positivevibes #energy https://t.co/pOHoPKfGu1",neutral
Seems after years of living inside the cocoon of liberal propaganda as it s purveyor and consumer Bill Maher is slowly waking up to the reality and talking some common sense Ted Lieu is still defending China and attacking the President,extremely negative
"Great interview with a USMC Lt. General who's now leading a supermarket supply chain, keeping food on the shelves and, his troops safe. 

#USMC #Supplychain #USMilitary #Coronavirus #COVID19 #logistics #USmilitary
https://t.co/Gn29P82StN",extremely positive
"Fortnite Skinned Accounts Gaw

x1 winner : 2 prices 

Follow:
@Scannor7u7 
@ElmoAlt_ 
@EazyKeyss 
@UhhViotis 
@DrexgamingZack 

-Tag a friend

Comment : COVID-19 is gaymer

Like??+Retweet?

Ends soon? https://t.co/1t71EcwB19",extremely positive
"@DrSundara3 Most probably in cool air conditioned environment. Follow the equator.
https://t.co/zu2fCHMEyn If so even icu could be a conducive environment and the only solution is alcohol sprays. Supply large quantities to every street for decontaminati",positive
"Can surging demand for gold and silver last? COVID-19 lockdowns threaten sales, prices ???? Kitco NEWS https://t.co/z86BvtgYFJ",negative
Thailand Post offers concessional rate to promote more online shopping amid Covid-19 threat https://t.co/k9lG9WvwO8 via @nationnews,negative
"Due to difficult times caused by the COVID-19 situation, we will be lowering our prices by 30% on all products for for a limited time. Until the quarantine is over or until we are no longer able to ship out.

Please stay safe and we wish you the best during this difficult moment. https://t.co/njbf13trMM",positive
Many pubs cafes restaurants etc will have PPE equipment gloves aprons masks visors that are used for certain tasks Couldn t they now be given to the frontline staff that are keeping our country going   NHS home carers pharmacy supermarket workers etc 19,positive
Stand up for the British Pub It s a survivor,positive
"Nurses, truck drivers, grocery store clerks and others are ????risking their lives???? to care for Americans amid the COVID-19 pandemic and economic shutdown, he said.""
#coronavirus
https://t.co/8jJskgMxra",positive
"So, these really fast tests to detect #coronavirus  in 45 mins could be included in ticket prices and air traffic will be restored.
https://t.co/URBzAxrvhr",positive
@PressSec @realDonaldTrump This is BS now At this point I????d rather get the damn #coronavirus we have lost a third of our money in the stock market lost our jobs food supply chain bare and freedom nope not that either.  I????m done being strong we are hosta,positive
Watching @ipsosus consumer confidence survey presentation: historic drop in the past few weeks across the board (major and household purchases). #coronavirus,positive
"The Fijian Competition and the Consumer Commission is carrying out an assessment on the supply chain. 
#FBCNews #FijiNews #Fiji  
More: https://t.co/kRHwrnQZIm https://t.co/E8i1CRG2bY",neutral
"Bookmark, pre-order, share. 
#toiletpaper #papertowels #tissues
DELIVERED TO YOU. No need to panic, again. ?? 
#pandemic #coronavirus 
https://t.co/t2SlPSTKUd",negative
#Day15 #Lockdown #SocialDistancing is the new normal. Stop being a consumer. Start acting as per minimum need. https://t.co/aX9wpgvYhH,negative
Can????t believe that in the year 2020 in the United Kingdom I????m going to bed early to make sure I????m up early to go to the Supermarket and TRY to get my 85yr old mum a loaf of bread - with no guarantees I????ll be able to get her one! What the actual fuck?? #coronavirus,negative
Pennsylvania grocery store takes customers temperatures as more companies step up to fight COVID 19,negative
"@narendramodi @AmazonindiaIn @flipkartsupport @rsprasad
@PMOIndia crucial time globally we all are fighting with Covid-19 Deadly Virus. Sellers using your platform to sell Mask &amp; Sanitizers on very high prices as they ignored Govt of Ind. notificati",negative
I was a WIC baby. Please choose another brand. https://t.co/SW8e4iPsPk,positive
Alright I m in full COVID 19 panic mode and I just bought the cats 80 lbs of litter 4 bags of dry food and 48 containers of wet food And I bought myself a bag of Baked Ruffle chips Priorities,negative
Coronavirus is continuing to spread and cause panic throughout the world. What does the virus mean for retail supply chains? Explains @CallyRussell in @Forbes: https://t.co/NsyLOtPxWb #coronavirus #retail #supplychain #COVID19,negative
